OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity,%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes,Building_age,%_LargestPropertyUseType
597,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,291176,Office,194674.0,Parking,111198.0,one_use,0.0,98.0,34.20000076,34.20000076,106.5999985,106.5999985,6657348.5,0.0,1929988.0,6585119.0,722.2838745,72228.0,not_outlier,49.74,0.17,0.34403934390196994,0.65596065609803,2,7,0.6685784542682089
598,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,50832,Non-Refrigerated Warehouse,43920.0,Office,6912.0,one_use,0.0,63.0,50.20000076,50.20000076,77.90000153,77.90000153,2551022.25,0.0,179950.4063,613991.0,19370.31641,1937032.0,not_outlier,107.16,2.11,0.0,1.0,2,59,0.8640226628895185
599,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,76354,Refrigerated Warehouse,76486.0,one_use,0.0,one_use,0.0,70.0,37.20000076,36.5,116.4000015,114.3000031,2843033.5,0.0,830282.5,2832924.0,101.0899963,10109.0,not_outlier,20.29,0.27,0.0,1.0,1,45,1.0017287895853524
600,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,98480,Non-Refrigerated Warehouse,98480.0,one_use,0.0,one_use,0.0,65.0,28.79999924,29.39999962,81.19999695,81.30000305,2831565.5,0.0,704380.6875,2403347.0,4282.180176,428218.0,not_outlier,39.5,0.4,0.0,1.0,1,60,1.0
601,NonResidential,Mixed Use Property,98103.0,4,LAKE UNION,1.0,2,53002,Retail Store,31602.0,Parking,27427.0,Multifamily Housing,18130.0,75.0,64.40000153,67.19999695,168.3000031,171.1999969,3441643.25,0.0,754551.875,2574531.0,8671.120117,867112.0,not_outlier,64.0,1.21,0.0,1.0,4,112,0.5962416512584431
604,NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,11,124721,Office,107594.0,Restaurant,15600.0,Parking,12000.0,58.0,111.4000015,115.0,252.1999969,255.8999939,13898181.0,0.0,2365175.75,8069980.0,58282.00781,5828201.0,not_outlier,365.79,2.93,0.0,1.0,4,45,0.8626774961714547
605,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,7,94002,Office,93905.0,Parking,31348.0,one_use,0.0,70.0,60.29999924,60.29999924,189.3000031,189.3000031,5662234.0,0.0,1659505.75,5662234.0,0.0,0.0,not_outlier,39.47,0.42,0.0,1.0,2,46,0.9989681070615519
606,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,93020,Non-Refrigerated Warehouse,93020.0,one_use,0.0,one_use,0.0,60.0,13.5,13.5,42.29999924,42.29999924,1252323.875,0.0,367035.0938,1252324.0,0.0,0.0,not_outlier,8.73,0.09,0.0,1.0,1,42,1.0
607,NonResidential,Supermarket / Grocery Store,98118.0,2,SOUTHEAST,1.0,1,61053,Supermarket/Grocery Store,54434.0,Parking,0.0,one_use,0.0,32.0,241.3000031,249.1999969,578.7000122,587.0,13133225.0,0.0,2483776.0,8474644.0,46585.80469,4658580.0,not_outlier,306.5,5.02,0.0,1.0,2,14,0.8915859990500057
609,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,5,78920,Office,78564.0,one_use,0.0,one_use,0.0,88.0,36.0,36.0,113.0999985,113.0999985,2830674.75,0.0,829623.1875,2830674.0,0.0,0.0,not_outlier,19.73,0.25,0.0,1.0,1,112,0.9954891028890015
610,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,7,99440,Office,65088.0,Retail Store,23857.0,one_use,0.0,64.0,74.30000305,75.0,188.1000061,188.8000031,6606832.5,0.0,1373344.375,4685851.0,19209.81055,1920981.0,not_outlier,134.69,1.35,0.0,1.0,2,110,0.6545454545454545
611,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,6,73260,Office,63871.0,one_use,0.0,one_use,0.0,82.0,44.70000076,47.29999924,140.3000031,148.5,2853189.5,0.0,836221.875,2853189.0,0.0,0.0,not_outlier,19.89,0.27,0.0,1.0,1,109,0.8718400218400219
612,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,4,69817,Office,34647.0,Retail Store,26039.0,one_use,0.0,87.0,35.90000153,39.20000076,82.5,87.0,2178074.5,771085.1875,364924.6875,1245123.0,1618.65979,161866.0,not_outlier,76.8,1.1,0.0,1.0,2,116,0.49625449389117265
615,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,4,164380,Office,123607.0,Retail Store,20795.0,one_use,0.0,79.0,53.0,53.90000153,145.8000031,146.8000031,7655751.0,399538.3125,1816152.875,6196714.0,10594.98047,1059498.0,not_outlier,130.31,0.79,0.0,1.0,2,116,0.7519588757756418
616,NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,7,160580,Office,160580.0,one_use,0.0,one_use,0.0,98.0,27.0,28.0,67.90000153,69.69999695,4336187.5,347207.9063,883376.6875,3014081.0,9748.979492,974898.0,not_outlier,99.59,0.62,0.0,1.0,1,109,1.0
620,NonResidential,Mixed Use Property,98134.0,2,GREATER DUWAMISH,1.0,3,56700,Office,26250.0,Distribution Center,18050.0,Non-Refrigerated Warehouse,12400.0,37.0,41.79999924,43.40000153,119.3000031,120.0,2371575.0,0.0,599477.125,2045416.0,3261.589844,326159.0,not_outlier,31.58,0.56,0.0,1.0,3,106,0.46296296296296297
621,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,82852,Non-Refrigerated Warehouse,58472.0,Retail Store,23282.0,one_use,0.0,83.0,26.29999924,30.20000076,54.70000076,58.79999924,2153603.5,0.0,310101.0,1058065.0,10955.38965,1095539.0,not_outlier,65.56,0.79,0.0,1.0,2,94,0.7057403562979772
623,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,2,92792,Distribution Center,85343.0,Office,13435.0,one_use,0.0,56.0,31.89999962,35.09999847,76.40000153,79.09999847,3155496.0,0.0,593368.375,2024573.0,11309.22852,1130923.0,not_outlier,74.18,0.8,0.0,1.0,2,54,0.9197236830761273
625,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,1.0,4,129000,Office,104869.0,one_use,0.0,one_use,0.0,80.0,41.70000076,41.70000076,131.0,131.0,4374646.0,0.0,1282135.25,4374645.0,0.0,0.0,not_outlier,30.5,0.24,0.2,0.8,1,116,0.812937984496124
626,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,78814,Non-Refrigerated Warehouse,78814.0,one_use,0.0,one_use,0.0,69.0,10.89999962,11.60000038,28.29999924,29.0,861972.875,0.0,186145.0,635127.0,2268.460205,226846.0,not_outlier,16.48,0.21,0.0,1.0,1,62,1.0
628,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,6,75600,Distribution Center,51040.0,Office,10500.0,Parking,6000.0,15.0,43.70000076,43.70000076,137.1999969,137.1999969,2688675.75,0.0,788005.6875,2688675.0,0.0,0.0,not_outlier,18.74,0.25,0.14285714285714285,0.8571428571428571,3,106,0.6751322751322751
630,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,4,66842,Office,43122.0,Retail Store,10514.0,one_use,0.0,31.0,104.5999985,103.5,244.5,241.1000061,5608600.5,0.0,1013347.0,3457540.0,21510.59766,2151060.0,not_outlier,138.35,2.07,0.0,1.0,2,112,0.6451332994225187
632,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,6,75288,Office,65508.0,Parking,10918.0,one_use,0.0,81.0,44.09999847,45.40000153,138.6000061,142.5,2891605.0,0.0,847370.625,2891229.0,3.75999999,376.0,not_outlier,20.18,0.27,0.14344915524386356,0.8565508447561364,2,107,0.870098820529168
633,NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,7,184322,Office,183916.0,Data Center,406.0,one_use,0.0,81.0,52.70000076,52.70000076,165.6000061,165.6000061,9722890.0,0.0,2849615.75,9722889.0,0.0,0.0,not_outlier,67.78,0.37,0.0,1.0,2,112,0.9977973329282451
634,NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,7,287853,Office,273812.0,Retail Store,12102.0,one_use,0.0,43.0,89.40000153,89.40000153,280.2000122,280.2000122,25567108.0,0.0,7468517.5,25482582.0,845.2400513,84524.0,not_outlier,182.14,0.63,0.0,1.0,2,7,0.9512216304850045
635,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,1.0,2,64512,Office,63000.0,one_use,0.0,one_use,0.0,53.0,94.69999695,97.09999847,197.3999939,199.1000061,5968153.5,0.0,865222.3125,2952139.0,30160.14844,3016015.0,not_outlier,180.76,2.8,0.0,1.0,1,102,0.9765625
638,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,7,144050,Non-Refrigerated Warehouse,144050.0,one_use,0.0,one_use,0.0,26.0,27.29999924,30.20000076,63.29999924,66.40000153,3929371.0,0.0,700417.625,2389825.0,15395.45898,1539546.0,not_outlier,98.43,0.68,0.0,1.0,1,90,1.0
639,NonResidential,Small- and Mid-Sized Office,98104.0,2,GREATER DUWAMISH,1.0,3,60592,Office,60384.0,one_use,0.0,one_use,0.0,16.0,83.59999847,84.59999847,253.5,254.5,5049446.5,0.0,1403403.75,4788414.0,2610.318604,261032.0,not_outlier,47.25,0.78,0.0,1.0,1,86,0.9965672035912332
641,NonResidential,Retail Store,98134.0,2,GREATER DUWAMISH,1.0,1,107930,Retail Store,107704.0,one_use,0.0,one_use,0.0,57.0,67.0,70.5,189.5,193.1000061,7221482.5,0.0,1798386.125,6136093.0,10853.88379,1085388.0,not_outlier,100.42,0.93,0.0,1.0,1,23,0.9979060502177337
642,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,99084,Non-Refrigerated Warehouse,99084.0,one_use,0.0,one_use,0.0,83.0,16.29999924,18.60000038,33.90000153,36.29999924,1618110.375,0.0,233027.0,795088.0,8230.220703,823022.0,not_outlier,49.25,0.5,0.0,1.0,1,90,1.0
647,NonResidential,Distribution Center,98106.0,1,Delridge,1.0,1,72719,Distribution Center,72719.0,one_use,0.0,one_use,0.0,28.0,35.5,38.20000076,96.09999847,100.4000015,2581741.75,0.0,599482.625,2045435.0,5363.070313,536307.0,not_outlier,42.74,0.59,0.0,1.0,1,63,1.0
650,NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,1.0,6,91706,Office,53281.0,Parking,34701.0,Other,3724.0,2.0,150.3000031,150.3000031,472.1000061,472.1000061,8570571.0,0.0,2511890.5,8570570.0,0.0,0.0,not_outlier,59.75,0.65,0.39891610145464856,0.6010838985453515,3,15,0.580997971779382
651,NonResidential,Medical Office,98109.0,7,LAKE UNION,1.0,5,129093,Medical Office,89131.0,Parking,37652.0,Other,5615.0,6.0,203.1999969,210.0,473.6000061,480.7999878,19248732.0,0.0,3458477.0,11800324.0,74484.07031,7448407.0,not_outlier,477.85,3.7,0.3090949935317949,0.6909050064682051,3,8,0.690440225263957
652,NonResidential,Large Office,98106.0,1,DELRIDGE,1.0,5,138106,Office,119083.0,Parking,16221.0,one_use,0.0,41.0,70.40000153,70.40000153,221.0,221.0,8381834.5,0.0,2456574.75,8381833.0,0.0,0.0,not_outlier,58.43,0.42,0.11745326053900627,0.8825467394609937,2,25,0.8622579757577513
654,NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,1.0,1,56572,Retail Store,56576.0,one_use,0.0,one_use,0.0,66.0,42.59999847,44.90000153,93.30000305,95.69999695,2409429.0,0.0,385429.3125,1315085.0,10943.44043,1094344.0,not_outlier,67.29,1.19,0.0,1.0,1,43,1.0000707063565015
659,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,42,1592914,Office,914832.0,Parking,348788.0,Financial Office,303910.0,97.0,45.29999924,45.5,140.0,140.1999969,56498868.0,986403.1875,16155898.0,55123924.0,3885.316895,388532.0,not_outlier,481.06,0.3,0.0,1.0,5,11,0.5743134908727024
661,NonResidential,Medical Office,98104.0,3,EAST,1.0,10,422503,Medical Office,197408.0,one_use,0.0,one_use,0.0,46.0,87.40000153,87.40000153,264.7000122,264.7000122,17254810.0,994154.3125,4765725.0,16260654.0,0.0,0.0,not_outlier,190.1,0.45,0.48894327377557084,0.5110567262244292,1,31,0.4672345521806946
671,NonResidential,Medical Office,98122.0,3,CENTRAL,1.0,7,94500,Medical Office,113739.0,one_use,0.0,one_use,0.0,68.0,50.90000153,50.5,159.8999939,158.5,5792926.0,0.0,1697809.25,5792925.0,0.0,0.0,not_outlier,40.38,0.43,0.0,1.0,1,29,1.2035873015873015
674,NonResidential,Medical Office,98122.0,7,EAST,1.0,9,302902,Medical Office,201365.0,Parking,86270.0,one_use,0.0,58.0,73.30000305,73.5,223.8000031,224.1000061,14751117.0,0.0,4148730.5,14155468.0,5956.470215,595647.0,not_outlier,130.32,0.43,0.33457025704683363,0.6654297429531664,2,8,0.6647859703798589
677,NonResidential,Medical Office,98104.0,3,EAST,1.0,19,319911,Medical Office,170727.0,Parking,69171.0,one_use,0.0,50.0,88.30000305,90.69999695,236.3000031,238.5,15067340.0,3593940.25,3362660.75,11473398.0,0.0,0.0,not_outlier,357.39,1.12,0.48890785249647556,0.5110921475035244,2,43,0.5336703020527584
678,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,6,205521,Office,114919.0,Retail Store,28643.0,one_use,0.0,94.0,56.70000076,58.90000153,124.6999969,127.4000015,8138616.5,2068666.75,1267877.25,4325997.0,17439.51953,1743952.0,not_outlier,282.46,1.37,0.0,1.0,2,116,0.5591594046350494
679,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,6,56700,Office,46000.0,Retail Store,10500.0,one_use,0.0,55.0,54.29999924,54.29999924,170.3999939,170.3999939,3065954.5,0.0,898579.6875,3065954.0,0.0,0.0,not_outlier,21.37,0.38,0.0,1.0,2,116,0.8112874779541446
680,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,1.0,4,72000,Office,72000.0,one_use,0.0,one_use,0.0,89.0,37.90000153,38.0,116.1999969,116.4000015,2729167.75,0.0,771568.375,2632591.0,965.7600098,96576.0,not_outlier,23.48,0.33,0.0,1.0,1,91,1.0
681,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,191146,Office,103000.0,Parking,80000.0,one_use,0.0,93.0,49.5,49.5,155.5,155.5,5101504.5,0.0,1495165.25,5101504.0,0.0,0.0,not_outlier,35.56,0.19,0.49643727831082,0.50356272168918,2,16,0.53885511598464
685,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,14,362046,Office,232443.0,Parking,97874.0,Other,3534.0,86.0,66.59999847,66.59999847,207.8000031,207.8000031,15725581.0,0.0,4562412.5,15566951.0,1586.27002,158627.0,not_outlier,116.95,0.32,0.0,1.0,3,8,0.64202615137303
690,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,23,538933,Office,366554.0,Parking,122821.0,one_use,0.0,90.0,43.70000076,44.59999847,137.1999969,140.0,16020642.0,0.0,4695381.0,16020640.0,0.0,0.0,not_outlier,111.69,0.21,0.0,1.0,2,15,0.6801476250294564
693,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,98668,Office,98668.0,one_use,0.0,one_use,0.0,91.0,44.5,44.5,139.6999969,139.8999939,4391348.0,0.0,1287030.375,4391348.0,0.0,0.0,not_outlier,30.61,0.31,0.0,1.0,1,34,1.0
694,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,1.0,1,158931,Office,80157.0,Multifamily Housing,34302.0,Parking,26937.0,12.0,67.69999695,72.19999695,199.3000031,210.3999939,8751704.0,0.0,2326567.5,7938248.0,8134.549805,813455.0,not_outlier,98.54,0.62,0.17857434987510304,0.821425650124897,4,9,0.5043509447496083
696,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,1,105100,Office,105100.0,one_use,0.0,one_use,0.0,1.0,210.1000061,214.8000031,571.7000122,576.5999756,22078064.0,0.0,5175177.5,17657706.0,44203.57031,4420357.0,not_outlier,357.86,3.4,0.0,1.0,1,38,1.0
701,NonResidential,Retail Store,98121.0,7,MAGNOLIA / QUEEN ANNE,1.0,1,50660,Retail Store,50660.0,one_use,0.0,one_use,0.0,51.0,52.5,58.40000153,127.3000031,133.1000061,2661488.0,0.0,512301.8125,1747974.0,9135.139648,913514.0,not_outlier,60.7,1.2,0.0,1.0,1,38,1.0
702,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,61929,Office,39879.0,one_use,0.0,one_use,0.0,59.0,55.20000076,60.70000076,127.5999985,133.3999939,2203026.5,0.0,389230.5,1328054.0,8749.719727,874972.0,not_outlier,55.73,0.9,0.0,1.0,1,79,0.6439471007121058
703,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,165111,Office,104667.0,Parking,55000.0,Data Center,5444.0,1.0,231.3999939,231.3999939,726.5999756,726.5999756,25478086.0,0.0,7467199.0,25478083.0,0.0,0.0,not_outlier,177.62,1.08,0.33310924166167005,0.66689075833833,3,16,0.6339189999454912
19755,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,3,20565,Office,20565.0,one_use,0.0,one_use,0.0,65.0,39.0,40.40000153,122.5,126.6999969,802312.5,0.0,235144.2969,802312.0,0.0,0.0,not_outlier,5.59,0.27,0.0,1.0,1,91,1.0
705,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,159937,Office,106449.0,Parking,50258.0,one_use,0.0,63.0,73.80000305,73.80000305,231.8000031,231.8000031,7857972.5,0.0,2303039.75,7857972.0,0.0,0.0,not_outlier,54.78,0.34,0.3499565453897472,0.6500434546102528,2,16,0.6655683175250254
706,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,183964,Office,133451.0,Parking,46763.0,Data Center,3750.0,56.0,108.3000031,108.3000031,340.0,340.0,14856199.0,0.0,4354102.5,14856198.0,0.0,0.0,not_outlier,103.57,0.56,0.2541964732230219,0.7458035267769781,3,8,0.7254191037376878
707,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,208210,Office,109978.0,Parking,78848.0,one_use,0.0,95.0,50.09999847,52.70000076,125.1999969,127.9000015,5514308.5,0.0,1118781.0,3817281.0,16970.26953,1697027.0,not_outlier,116.74,0.56,0.3786945871956198,0.6213054128043802,2,30,0.5282070986023726
708,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,7,277486,Office,178625.0,Parking,87624.0,Other,14653.0,63.0,65.90000153,65.90000153,206.8000031,206.8000031,12729858.0,0.0,3730907.5,12729856.0,0.0,0.0,not_outlier,88.74,0.32,0.28932270456887915,0.7106772954311209,3,30,0.6437261699689354
709,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,3,187130,Office,171783.0,Non-Refrigerated Warehouse,9581.0,Other - Recreation,4413.0,77.0,52.59999847,54.59999847,165.1000061,171.6000061,10053489.0,0.0,2946508.75,10053488.0,0.0,0.0,not_outlier,70.09,0.37,0.0,1.0,6,23,0.9179874953241063
710,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,5,251044,Office,126218.0,Data Center,12717.0,one_use,0.0,99.0,123.6999969,123.6999969,388.3999939,388.3999939,17186624.0,0.0,5037111.0,17186623.0,0.0,0.0,not_outlier,119.81,0.48,0.46950733735918804,0.530492662640812,2,16,0.502772422364207
711,NonResidential,Warehouse,98101.0,7,DOWNTOWN,1.0,5,154330,Non-Refrigerated Warehouse,95330.0,one_use,0.0,one_use,0.0,81.0,13.19999981,14.80000019,41.59999847,46.5,1262235.25,0.0,369939.9063,1262235.0,0.0,0.0,not_outlier,8.8,0.06,0.0,1.0,1,104,0.6177023261841509
713,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,6,167860,Office,110370.0,Retail Store,19801.0,Data Center,634.0,70.0,52.0,53.90000153,163.1999969,169.1999969,6797647.0,0.0,1992276.125,6797646.0,0.0,0.0,not_outlier,47.39,0.28,0.0,1.0,3,111,0.6575122125580841
715,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,6,112560,Office,80400.0,Retail Store,16080.0,one_use,0.0,86.0,51.29999924,54.59999847,131.3000031,134.3000031,4946798.5,0.0,1047485.313,3574020.0,13727.78027,1372778.0,not_outlier,97.82,0.87,0.0,1.0,2,106,0.7142857142857143
716,NonResidential,Retail Store,98104.0,7,DOWNTOWN,1.0,6,86204,Other,67670.0,Retail Store,13534.0,one_use,0.0,89.0,43.5,45.0,596.7999878,594.5,3241917.0,0.0,655304.375,2235899.0,10060.18066,1006018.0,not_outlier,69.02,0.8,0.0,1.0,1,106,0.7849983759454318
717,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,2,145158,Non-Refrigerated Warehouse,101633.0,Office,48544.0,Other,10270.0,51.0,52.29999924,53.70000076,146.8999939,148.0,8384523.0,0.0,2069794.125,7062138.0,13223.84766,1322385.0,not_outlier,119.46,0.82,0.0,1.0,3,31,0.7001543146089089
718,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,1.0,2,112896,Office,110746.0,Parking,57500.0,one_use,0.0,66.0,92.90000153,95.90000153,256.6000061,258.7000122,10287986.0,0.0,2470454.0,8429189.0,18587.96875,1858797.0,not_outlier,157.48,1.39,0.0,1.0,2,65,0.9809559240362812
719,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,110613,Distribution Center,99551.0,Office,11061.0,one_use,0.0,95.0,9.199999809,9.199999809,28.79999924,28.79999924,1015060.188,0.0,297497.0938,1015060.0,0.0,0.0,not_outlier,7.08,0.06,0.0,1.0,2,56,0.899993671629917
720,NonResidential,Warehouse,98103.0,2,GREATER DUWAMISH,1.0,4,149881,Non-Refrigerated Warehouse,119593.0,Office,30288.0,one_use,0.0,97.0,16.10000038,19.10000038,26.79999924,29.89999962,2417401.25,0.0,206641.0,705059.0,17123.41992,1712342.0,not_outlier,95.86,0.64,0.0,1.0,2,65,0.7979196829484725
722,NonResidential,Warehouse,98121.0,2,GREATER DUWAMISH,1.0,3,98220,Non-Refrigerated Warehouse,129420.0,one_use,0.0,one_use,0.0,12.0,50.0,50.70000076,146.3999939,147.1000061,6468090.0,0.0,1703866.125,5813591.0,6544.97998,654498.0,not_outlier,75.29,0.77,0.0,1.0,1,65,1.3176542455711668
723,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,84420,Distribution Center,44300.0,Office,24838.0,Retail Store,12349.0,55.0,35.0,35.40000153,109.8000031,111.0999985,2848317.25,0.0,834793.875,2848317.0,0.0,0.0,not_outlier,19.86,0.24,0.0,1.0,3,46,0.5247571665482114
728,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,2,61200,Non-Refrigerated Warehouse,61200.0,one_use,0.0,one_use,0.0,16.0,80.30000305,86.40000153,145.1999969,151.6000061,4912143.0,0.0,522538.6875,1782902.0,31292.4082,3129241.0,not_outlier,178.62,2.92,0.0,1.0,1,85,1.0
729,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,111908,Distribution Center,109090.0,one_use,0.0,one_use,0.0,87.0,14.30000019,15.30000019,35.09999847,36.20000076,1555420.25,0.0,307886.3125,1050508.0,5049.119629,504912.0,not_outlier,34.14,0.31,0.0,1.0,1,29,0.9748186009936733
732,NonResidential,Supermarket / Grocery Store,98117.0,6,NORTHWEST,1.0,1,141890,Supermarket/Grocery Store,168735.0,Parking,0.0,Parking,0.0,91.0,100.0,103.0,266.6000061,269.7999878,16865978.0,0.0,3825269.5,13051820.0,38141.5625,3814156.0,not_outlier,293.56,2.07,0.2505109591937416,0.7494890408062583,2,46,1.189195855944746
734,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,1.0,4,92092,Office,70074.0,one_use,0.0,one_use,0.0,5.0,68.69999695,68.69999695,215.8999939,215.8999939,4817062.0,0.0,1411800.0,4817062.0,0.0,0.0,not_outlier,33.58,0.36,0.22863006558658733,0.7713699344134127,1,15,0.7609130000434349
739,NonResidential,Large Office,98103.0,6,LAKE UNION,1.0,4,202623,Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,73.0,79.5,79.5,249.6999969,249.6999969,8873485.0,0.0,2600669.5,8873484.0,0.0,0.0,not_outlier,61.86,0.31,0.43852376087610984,0.5614762391238902,3,8,0.5192204241374375
740,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,1.0,2,77174,Office,77174.0,one_use,0.0,one_use,0.0,33.0,71.0,71.0,223.0,223.0,5481549.0,0.0,1606549.875,5481548.0,0.0,0.0,not_outlier,38.21,0.5,0.33430948246818876,0.6656905175318112,1,16,1.0
741,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,110524,Office,98781.0,Other,8634.0,Parking,0.0,57.0,63.90000153,63.90000153,200.5,200.5,6859198.0,0.0,2010315.75,6859197.0,0.0,0.0,not_outlier,47.82,0.43,0.0,1.0,3,18,0.8937515833665086
744,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,7,241875,Office,163082.0,Parking,83425.0,one_use,0.0,88.0,53.09999847,53.5,164.5,165.0,8655604.0,0.0,2487805.5,8488392.0,1672.098267,167210.0,not_outlier,68.06,0.28,0.35013540051679587,0.6498645994832042,2,16,0.674240826873385
745,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,102930,Office,89075.0,Parking,15164.0,one_use,0.0,85.0,53.29999924,56.5,151.1999969,155.6999969,4750799.0,0.0,1189705.5,4059275.0,6915.233887,691523.0,not_outlier,65.03,0.63,0.1818711745846692,0.8181288254153308,2,42,0.8653939570581949
